date,open,high,low,close,volume
2004-07-19,9.8,10.04,9.73,10.03,821500.0
2004-07-20,10.04,10.2,9.83,10.06,636400.0
2004-07-21,10.03,10.08,9.0,9.01,844400.0
2004-07-22,9.01,9.58,8.94,9.27,1205700.0
2004-07-23,9.19,9.32,9.0,9.0,456200.0
2004-07-26,9.05,9.14,8.88,9.0,546100.0
2004-07-27,9.3,9.95,9.17,9.4,762600.0
2004-07-28,9.3,9.49,9.05,9.25,574700.0
2004-07-29,9.26,9.48,9.08,9.24,515300.0
2004-07-30,9.22,9.49,9.13,9.23,439000.0
2004-08-02,9.14,9.19,8.84,8.91,637500.0
2004-08-03,8.83,9.02,8.75,8.8,574400.0
2004-08-04,8.7,9.1,8.63,9.01,422600.0
2004-08-05,8.95,9.01,8.55,8.6,338200.0
2004-08-06,8.5,8.54,8.3,8.37,529800.0
2004-08-09,8.35,8.47,8.09,8.17,439000.0
2004-08-10,8.2,8.51,8.06,8.51,416000.0
2004-08-11,8.52,8.91,8.22,8.84,613400.0
2004-08-12,8.76,8.84,8.35,8.8,473200.0
2004-08-13,8.75,8.85,8.46,8.59,307100.0
2004-08-16,8.56,9.48,8.56,9.26,527400.0
2004-08-17,9.25,9.4,8.93,9.0,936000.0
2004-08-18,8.97,9.58,8.95,9.45,618800.0
2004-08-19,9.4,9.55,9.24,9.4,405800.0
2004-08-20,9.46,9.94,9.26,9.94,513100.0
2004-08-23,9.94,10.17,9.8,9.82,746400.0
2004-08-24,9.91,10.04,9.64,9.71,304000.0
2004-08-25,9.77,10.0,9.6,10.0,379500.0
2004-08-26,10.02,10.04,9.76,9.76,225000.0
2004-08-27,9.75,10.05,9.69,9.96,296200.0
2004-08-30,9.89,9.92,9.51,9.67,271800.0
2004-08-31,9.66,9.85,9.3,9.73,493200.0
2004-09-01,9.78,10.27,9.51,10.19,598500.0
2004-09-02,9.91,10.38,9.91,10.34,386700.0
2004-09-03,10.27,10.48,10.12,10.25,341500.0
2004-09-07,10.24,10.49,10.1,10.34,293800.0
2004-09-08,10.37,10.49,10.05,10.25,560500.0
2004-09-09,10.22,10.45,10.16,10.41,297600.0
2004-09-10,10.43,10.75,10.25,10.75,246900.0
2004-09-13,10.69,10.8,10.56,10.8,407300.0
2004-09-14,10.72,10.75,9.9,10.1,2947400.0
2004-09-15,10.19,10.77,10.05,10.56,2574400.0
2004-09-16,10.56,10.7,10.47,10.56,568800.0
2004-09-17,10.81,10.88,10.59,10.88,1090300.0
2004-09-20,10.89,10.89,10.2,10.41,659300.0
2004-09-21,10.38,10.58,10.36,10.56,666300.0
2004-09-22,10.48,10.53,9.99,10.04,499100.0
2004-09-23,9.97,10.21,9.95,10.03,207200.0
2004-09-24,10.04,10.1,9.84,9.84,231600.0
2004-09-27,9.84,9.87,9.62,9.65,344500.0
2004-09-28,9.78,9.93,9.66,9.91,492100.0
2004-09-29,9.82,10.04,9.77,9.98,400900.0
2004-09-30,10.04,10.6,9.91,10.5,823300.0
2004-10-01,10.5,10.75,10.37,10.59,1052400.0
2004-10-04,10.5,10.91,10.35,10.9,767700.0
2004-10-05,10.86,11.12,10.8,11.12,1041600.0
2004-10-06,11.09,11.73,10.77,11.61,1151600.0
2004-10-07,11.57,11.57,10.97,11.05,800100.0
2004-10-08,11.04,11.15,10.7,10.75,460600.0
2004-10-11,10.72,11.05,10.72,11.04,256100.0
2004-10-12,10.81,10.94,10.53,10.57,484200.0
2004-10-13,10.58,10.62,10.06,10.09,725400.0
2004-10-14,10.05,10.28,9.99,10.18,559300.0
2004-10-15,10.37,10.51,10.1,10.32,864500.0
2004-10-18,10.48,10.56,10.19,10.45,500300.0
2004-10-19,10.49,10.57,10.22,10.24,534500.0
2004-10-20,10.21,10.5,10.08,10.47,410000.0
2004-10-21,10.44,10.54,10.15,10.4,550600.0
2004-10-22,10.56,10.62,10.01,10.01,415100.0
2004-10-25,9.85,10.36,9.79,10.23,442800.0
2004-10-26,10.17,10.33,9.91,10.09,810700.0
2004-10-27,10.26,10.6,10.14,10.45,753000.0
2004-10-28,10.49,10.87,10.47,10.75,485400.0
2004-10-29,10.7,10.95,10.56,10.88,441000.0
2004-11-01,10.84,11.5,10.64,11.47,1022700.0
2004-11-02,11.55,11.64,10.83,10.84,819600.0
2004-11-03,11.16,11.6,11.04,11.42,492900.0
2004-11-04,11.43,11.5,10.82,11.0,918800.0
2004-11-05,10.84,11.4,10.81,11.31,454700.0
2004-11-08,11.14,11.2,10.96,11.18,524900.0
2004-11-09,11.23,11.53,11.06,11.46,369200.0
2004-11-10,11.65,11.73,11.27,11.48,371700.0
2004-11-11,11.51,12.0,11.3,11.91,523100.0
2004-11-12,11.99,12.05,11.5,11.74,655300.0
2004-11-15,11.66,11.74,11.5,11.69,396300.0
2004-11-16,11.5,11.69,10.84,11.17,766200.0
2004-11-17,11.01,11.37,10.56,10.65,926700.0
2004-11-18,10.57,10.96,10.3,10.78,541700.0
2004-11-19,10.77,10.96,10.49,10.49,416800.0
2004-11-22,10.29,10.9,10.15,10.86,542400.0
2004-11-23,10.95,10.99,10.42,10.85,398100.0
2004-11-24,10.8,11.08,10.74,10.87,442800.0
2004-11-26,10.79,10.93,10.64,10.64,172100.0
2004-11-29,10.76,10.81,10.39,10.42,719900.0
2004-11-30,10.46,10.71,10.33,10.62,652500.0
2004-12-01,10.61,10.8,10.5,10.71,913800.0
2004-12-02,10.77,11.14,10.45,11.07,669900.0
2004-12-03,11.12,11.25,10.75,11.14,364600.0
2004-12-06,11.17,11.38,10.91,11.22,432700.0
2004-12-07,11.26,11.3,10.51,10.52,483200.0
2004-12-08,10.57,11.05,10.49,10.93,467100.0
2004-12-09,10.82,10.97,10.65,10.87,473100.0
2004-12-10,10.92,11.05,10.71,10.88,352700.0
2004-12-13,10.95,11.27,10.88,11.27,330600.0
2004-12-14,11.25,11.5,11.19,11.47,689300.0
2004-12-15,11.49,11.5,11.11,11.46,722400.0
2004-12-16,11.51,11.51,11.25,11.38,483300.0
2004-12-17,11.31,11.33,11.03,11.27,626500.0
2004-12-20,11.28,11.28,10.62,10.91,1068100.0
2004-12-21,10.87,11.04,10.75,10.96,587500.0
2004-12-22,10.99,11.04,10.8,10.88,440600.0
2004-12-23,10.9,11.1,10.75,10.93,379100.0
2004-12-27,10.81,11.0,10.57,10.75,532800.0
2004-12-28,10.69,10.92,10.68,10.87,487400.0
2004-12-29,10.84,10.91,10.53,10.85,589200.0
2004-12-30,10.86,10.86,10.67,10.75,341200.0
2004-12-31,10.73,10.8,10.5,10.57,736400.0
2005-01-03,10.7,10.71,10.08,10.24,776900.0
2005-01-04,10.16,10.28,9.9,10.09,908300.0
2005-01-05,10.12,10.2,9.88,9.9,1063200.0
2005-01-06,10.12,10.68,9.97,10.52,1108000.0
2005-01-07,10.68,10.74,10.25,10.49,609100.0
2005-01-10,10.95,11.19,10.71,10.78,871900.0
2005-01-11,11.0,11.1,10.73,10.92,1049600.0
2005-01-12,11.02,11.19,10.52,11.19,683200.0
2005-01-13,11.13,11.2,10.33,10.39,663300.0
2005-01-14,10.4,10.73,10.39,10.52,550500.0
2005-01-18,10.77,10.92,10.4,10.81,445200.0
2005-01-19,10.95,11.28,10.4,10.48,485000.0
2005-01-20,10.7,10.77,10.48,10.53,430200.0
2005-01-21,10.62,10.65,10.13,10.2,576200.0
2005-01-24,10.37,10.6,10.15,10.2,863200.0
2005-01-25,10.3,10.66,10.2,10.44,591000.0
2005-01-26,10.5,10.58,10.15,10.56,561000.0
2005-01-27,10.54,10.57,10.21,10.34,369300.0
2005-01-28,10.39,10.39,9.92,10.05,558400.0
2005-01-31,10.24,10.35,10.04,10.17,392500.0
2005-02-01,10.3,10.75,10.14,10.71,490300.0
2005-02-02,10.75,10.75,10.39,10.57,453200.0
2005-02-03,10.62,10.63,10.2,10.57,373300.0
2005-02-04,10.5,11.42,10.5,11.3,804500.0
2005-02-07,11.4,11.44,10.96,11.12,461200.0
2005-02-08,11.2,11.5,10.82,11.02,551200.0
2005-02-09,11.02,11.22,10.45,10.55,523700.0
2005-02-10,10.55,11.47,10.55,11.32,901100.0
2005-02-11,11.32,11.62,11.29,11.55,1102700.0
2005-02-14,11.6,11.8,11.1,11.2,558900.0
2005-02-15,11.56,11.57,11.24,11.43,660000.0
2005-02-16,11.43,11.51,11.19,11.42,565800.0
2005-02-17,11.5,11.74,11.31,11.5,664600.0
2005-02-18,11.7,11.7,11.11,11.43,773100.0
2005-02-22,11.44,11.58,10.95,11.01,600800.0
2005-02-23,10.98,11.5,10.92,11.49,531700.0
2005-02-24,11.41,11.7,11.23,11.69,570700.0
2005-02-25,11.7,11.99,11.55,11.99,440200.0
2005-02-28,11.88,11.99,11.34,11.54,718800.0
2005-03-01,11.54,11.94,11.42,11.74,788400.0
2005-03-02,11.66,11.89,11.3,11.41,565400.0
2005-03-03,11.44,11.96,11.08,11.45,478500.0
2005-03-04,11.54,11.55,10.66,10.68,756400.0
2005-03-07,10.66,11.0,10.36,10.43,573400.0
2005-03-08,10.47,10.54,10.28,10.35,792700.0
2005-03-09,10.27,10.46,10.2,10.35,489300.0
2005-03-10,10.33,10.71,10.33,10.43,569800.0
2005-03-11,10.41,10.55,10.07,10.14,502700.0
2005-03-14,10.11,10.75,10.11,10.68,550600.0
2005-03-15,10.74,10.88,10.26,10.34,451800.0
2005-03-16,10.27,10.5,10.24,10.29,348200.0
2005-03-17,10.28,10.41,10.09,10.36,390100.0
2005-03-18,10.39,10.57,10.27,10.4,1048600.0
2005-03-21,10.4,10.5,10.01,10.09,478700.0
2005-03-22,10.14,10.19,9.93,10.01,508100.0
2005-03-23,9.98,10.2,9.86,9.96,589000.0
2005-03-24,9.97,10.13,9.85,9.92,217800.0
2005-03-28,9.9,10.15,9.6,9.64,405300.0
2005-03-29,9.6,9.84,9.2,9.23,618700.0
2005-03-30,9.24,9.46,9.2,9.46,467200.0
2005-03-31,9.45,9.45,9.21,9.36,451300.0
2005-04-01,9.31,9.59,9.06,9.1,518700.0
2005-04-04,9.2,9.3,8.75,8.83,662000.0
2005-04-05,8.9,9.1,8.61,9.01,781500.0
2005-04-06,9.14,9.74,9.12,9.5,691400.0
2005-04-07,9.6,9.96,9.46,9.96,611100.0
2005-04-08,9.98,10.15,9.95,10.0,721700.0
2005-04-11,10.0,10.19,9.91,10.03,494300.0
2005-04-12,9.95,10.16,9.43,10.13,567500.0
2005-04-13,10.09,10.16,9.55,9.64,487300.0
2005-04-14,9.62,9.79,9.47,9.51,318100.0
2005-04-15,9.35,9.87,9.35,9.57,645700.0
2005-04-18,9.59,9.77,9.32,9.55,499400.0
2005-04-19,9.57,9.65,9.38,9.46,490200.0
2005-04-20,9.55,9.55,9.12,9.28,559700.0
2005-04-21,9.3,9.8,9.3,9.74,487400.0
2005-04-22,9.83,9.83,9.45,9.69,387200.0
2005-04-25,9.72,9.98,9.68,9.96,333400.0
2005-04-26,9.98,10.04,9.22,9.57,835800.0
2005-04-27,9.55,9.91,9.27,9.45,508100.0
2005-04-28,9.48,9.51,9.09,9.19,500100.0
2005-04-29,9.19,9.59,9.03,9.53,397200.0
2005-05-02,9.58,9.75,9.2,9.42,517500.0
2005-05-03,9.4,9.68,9.33,9.57,386800.0
2005-05-04,9.65,9.73,9.5,9.67,488400.0
2005-05-05,9.68,10.0,9.58,10.0,458100.0
2005-05-06,10.03,10.67,9.87,10.65,696500.0
2005-05-09,10.73,11.27,10.65,11.19,784100.0
2005-05-10,12.63,13.82,12.13,13.4,23060200.0
2005-05-11,13.52,13.6,12.77,13.4,5647700.0
2005-05-12,13.45,13.93,13.19,13.39,3053000.0
2005-05-13,13.36,13.62,12.71,12.79,1956700.0
2005-05-16,12.8,13.2,12.25,12.98,1435900.0
2005-05-17,12.9,13.37,12.5,13.2,2545900.0
2005-05-18,13.38,14.05,13.22,13.7,3738800.0
2005-05-19,13.75,14.42,13.51,14.0,3204700.0
2005-05-20,14.46,14.61,14.2,14.55,4151600.0
2005-05-23,14.47,14.56,13.91,14.0,2277300.0
2005-05-24,14.09,14.28,13.91,14.01,1488100.0
2005-05-25,14.01,14.19,13.78,13.9,958000.0
2005-05-26,13.79,14.49,13.71,14.08,895200.0
2005-05-27,14.03,14.18,13.91,14.07,517800.0
2005-05-31,14.04,14.2,13.92,13.92,946600.0
2005-06-01,13.1,13.59,13.06,13.32,1768400.0
2005-06-02,13.28,13.8,13.2,13.49,1106400.0
2005-06-03,13.42,13.5,12.91,13.07,755800.0
2005-06-06,13.01,13.08,12.76,12.99,1046600.0
2005-06-07,12.98,13.35,12.92,13.19,1482000.0
2005-06-08,13.62,13.7,13.03,13.3,7133100.0
2005-06-09,13.12,13.19,12.91,12.99,2505000.0
2005-06-10,12.95,13.29,12.9,13.11,1039900.0
2005-06-13,13.16,13.4,13.11,13.3,729100.0
2005-06-14,13.28,13.55,13.14,13.55,953200.0
2005-06-15,13.57,13.64,12.95,13.23,1245000.0
2005-06-16,13.25,14.18,13.02,13.95,1784800.0
2005-06-17,14.03,15.44,13.88,15.3,4199700.0
2005-06-20,15.0,16.18,14.89,15.99,3631800.0
2005-06-21,16.03,16.23,15.85,16.0,1768400.0
2005-06-22,16.1,16.15,15.27,15.76,1336800.0
2005-06-23,15.66,15.98,15.37,15.5,987500.0
2005-06-24,15.42,15.8,15.36,15.78,1364700.0
2005-06-27,15.8,16.03,15.37,15.69,871500.0
2005-06-28,15.82,16.73,15.71,16.24,1721300.0
2005-06-29,16.23,16.57,16.23,16.52,1212600.0
2005-06-30,16.58,17.06,16.47,16.85,2216300.0
2005-07-01,17.0,17.01,16.08,16.33,1998700.0
2005-07-05,16.21,16.27,15.91,16.12,1367000.0
2005-07-06,16.14,16.6,16.02,16.37,809100.0
2005-07-07,16.15,16.9,16.03,16.83,1218800.0
2005-07-08,16.83,17.11,16.6,16.99,1436200.0
2005-07-11,17.15,17.31,16.7,17.01,1290400.0
2005-07-12,16.95,17.09,16.65,16.82,1763900.0
2005-07-13,16.8,16.95,16.59,16.77,547000.0
2005-07-14,16.93,16.99,16.49,16.61,734200.0
2005-07-15,16.68,16.9,16.12,16.74,1785600.0
2005-07-18,16.57,16.91,16.51,16.82,788700.0
2005-07-19,16.99,17.0,16.35,16.77,879800.0
2005-07-20,16.65,17.73,16.6,17.67,1509700.0
2005-07-21,17.59,18.14,17.4,17.73,1373800.0
2005-07-22,17.8,17.94,16.76,17.14,1336400.0
2005-07-25,17.03,17.12,16.37,16.37,1251600.0
2005-07-26,16.27,16.94,16.19,16.94,864700.0
2005-07-27,17.0,17.0,16.64,16.96,735900.0
2005-07-28,16.77,16.94,15.75,16.24,2012200.0
2005-07-29,16.2,16.3,15.79,15.95,1005300.0
2005-08-01,15.93,16.29,15.86,16.11,890000.0
2005-08-02,16.18,16.53,15.91,16.51,961300.0
2005-08-03,16.56,16.64,16.01,16.05,1218800.0
2005-08-04,16.0,16.2,15.33,15.63,1147200.0
2005-08-05,15.65,16.59,15.65,16.29,3051400.0
2005-08-08,16.33,16.33,15.53,15.69,1251200.0
2005-08-09,15.7,15.94,15.44,15.53,747900.0
2005-08-10,16.22,16.24,15.6,15.68,1038300.0
2005-08-11,15.8,16.57,15.72,16.57,1294500.0
2005-08-12,16.6,17.0,16.43,16.93,1473000.0
2005-08-15,16.92,17.08,16.84,17.03,929700.0
2005-08-16,17.06,17.19,16.5,16.52,1181800.0
2005-08-17,16.55,16.76,16.4,16.51,592000.0
2005-08-18,16.49,16.51,16.17,16.37,686700.0
2005-08-19,17.14,19.2,17.13,18.8,7458700.0
2005-08-22,18.93,19.01,17.93,18.3,2269400.0
2005-08-23,18.4,18.4,17.71,17.89,1818400.0
2005-08-24,17.91,18.56,17.8,18.05,890700.0
2005-08-25,18.16,18.46,17.8,17.9,699300.0
2005-08-26,17.9,17.91,17.4,17.45,732000.0
2005-08-29,17.32,17.93,17.23,17.93,653800.0
2005-08-30,17.93,17.99,17.62,17.84,1232100.0
2005-08-31,17.76,18.58,17.71,18.4,1007800.0
2005-09-01,18.45,18.55,18.02,18.33,907100.0
2005-09-02,18.25,18.49,17.86,17.9,706900.0
2005-09-06,17.94,18.47,17.93,18.03,958200.0
2005-09-07,18.17,18.32,17.42,18.21,760300.0
2005-09-08,18.2,18.55,17.84,18.04,489100.0
2005-09-09,18.0,18.5,18.0,18.48,930700.0
2005-09-12,18.42,18.96,18.35,18.71,890400.0
2005-09-13,18.78,18.98,18.6,18.91,987400.0
2005-09-14,18.79,19.01,18.24,18.37,697100.0
2005-09-15,18.5,19.0,18.45,18.92,880100.0
2005-09-16,18.87,19.82,18.87,19.4,2471800.0
2005-09-19,19.22,19.62,19.22,19.28,721900.0
2005-09-20,19.23,19.63,18.98,19.11,1359500.0
2005-09-21,19.14,19.39,18.88,19.03,897600.0
2005-09-22,19.1,19.15,18.49,18.56,811200.0
2005-09-23,18.63,18.98,18.33,18.96,1082500.0
2005-09-26,19.0,19.49,18.92,19.43,1574600.0
2005-09-27,19.51,19.55,18.8,19.06,884200.0
2005-09-28,19.1,19.5,18.78,19.48,750500.0
2005-09-29,19.53,20.97,19.53,20.88,2347400.0
2005-09-30,21.66,22.68,21.57,22.35,3522500.0
2005-10-03,22.4,24.51,22.3,24.31,3675700.0
2005-10-04,24.68,25.67,24.21,24.38,6023900.0
2005-10-05,24.44,24.52,22.34,22.35,2719300.0
2005-10-06,22.36,22.46,20.85,21.28,2637700.0
2005-10-07,21.28,22.55,21.02,21.53,1540900.0
2005-10-10,21.67,22.0,21.08,21.29,629200.0
2005-10-11,21.36,21.7,20.6,20.87,1231500.0
2005-10-12,21.95,22.0,20.31,20.79,2598700.0
2005-10-13,20.86,22.15,20.8,22.13,2654800.0
2005-10-14,22.44,23.29,22.15,22.7,1868900.0
2005-10-17,22.82,23.06,22.0,22.63,1048500.0
2005-10-18,22.54,22.95,22.37,22.55,1027900.0
2005-10-19,22.47,22.8,21.4,22.76,1185200.0
2005-10-20,22.68,22.82,22.23,22.3,865900.0
2005-10-21,22.3,22.62,21.53,22.35,1519400.0
2005-10-24,22.37,23.6,22.37,23.49,1359800.0
2005-10-25,23.55,24.0,23.27,23.59,963600.0
2005-10-26,23.48,23.48,21.89,22.4,1960200.0
2005-10-27,22.27,23.1,22.2,22.26,1167900.0
2005-10-28,22.26,22.5,21.11,21.7,1035000.0
2005-10-31,21.7,22.98,21.7,22.75,884600.0
2005-11-01,22.77,24.23,22.25,23.35,1388900.0
2005-11-02,23.41,24.47,23.3,24.0,1514100.0
2005-11-03,24.37,24.5,23.5,23.79,911400.0
2005-11-04,23.88,24.23,23.14,23.88,1095400.0
2005-11-07,24.02,24.5,23.92,24.49,1372400.0
2005-11-08,24.49,24.72,24.08,24.57,1299000.0
2005-11-09,24.74,25.7,24.62,25.57,2274500.0
2005-11-10,25.57,25.86,24.9,25.6,1891300.0
2005-11-11,26.0,26.58,25.21,26.33,2113700.0
2005-11-14,26.9,27.0,25.9,26.19,1459400.0
2005-11-15,26.23,26.9,25.65,25.99,1647900.0
2005-11-16,25.33,25.93,24.68,25.06,2345200.0
2005-11-17,25.21,26.27,25.19,26.13,1829300.0
2005-11-18,27.17,27.17,25.94,26.82,1380000.0
2005-11-21,24.94,26.22,24.81,26.2,2711900.0
2005-11-22,26.29,26.5,25.88,26.37,1345700.0
2005-11-23,26.26,26.46,25.95,26.26,869900.0
2005-11-25,26.32,26.32,26.0,26.04,371800.0
2005-11-28,26.24,26.24,24.88,25.35,1781400.0
2005-11-29,25.54,25.59,24.8,25.16,1397500.0
2005-11-30,25.26,25.57,24.78,25.5,1874600.0
2005-12-01,25.55,25.8,25.16,25.7,1323600.0
2005-12-02,25.65,25.75,24.8,25.04,1390200.0
2005-12-05,25.04,25.26,24.71,25.18,720800.0
2005-12-06,25.07,25.14,24.55,24.74,1287900.0
2005-12-07,25.2,25.42,24.69,25.1,801300.0
2005-12-08,25.68,26.05,25.26,25.86,2106400.0
2005-12-09,25.74,26.55,25.74,26.48,950000.0
2005-12-12,26.58,26.71,26.0,26.25,1043200.0
2005-12-13,26.7,27.48,26.11,27.26,1268500.0
2005-12-14,27.49,27.83,27.25,27.35,1625000.0
2005-12-15,27.48,28.0,27.27,27.7,1490000.0
